"client_id","sex","Montant","Fréquence","Récence","Prix_Categ0","Prix_Categ1","Prix_Categ2","Age","TrancheAge"
"c_6103","f",560.7000000000002,20,3,153.10999999999999,407.59000000000003,0,68,"(54,92]"
"c_6104","f",117.58999999999999,4,134,45.34,72.25,0,81,"(54,92]"
"c_6105","f",935.9200000000003,42,1,240.82,695.1000000000003,0,52,"(46,54]"
"c_6106","f",726.5600000000002,24,5,504.44000000000017,222.11999999999998,0,30,"[17,31]"
"c_6107","f",1172.6500000000003,35,5,807.0300000000003,365.62000000000006,0,30,"[17,31]"
"c_6108","m",946.8900000000004,20,12,385.88000000000005,496.1600000000001,64.85,39,"(37,41]"
"c_6109","f",673.9100000000002,20,10,364.14000000000004,309.77000000000004,0,37,"(31,37]"
"c_611","f",1388.7900000000006,49,11,1035.5800000000004,353.21,0,34,"(31,37]"
"c_6110","f",516.1800000000002,14,123,312.21000000000004,203.97000000000003,0,33,"(31,37]"
"c_6111","f",309.73,9,0,189.5,120.22999999999999,0,42,"(41,46]"
"c_6112","f",979.8200000000003,21,2,523.3600000000002,456.46000000000004,0,33,"(31,37]"
"c_6113","f",380.68,4,6,54.95,112.17,213.56,28,"[17,31]"
"c_6114","f",506.58000000000015,23,4,167.52,339.06000000000006,0,78,"(54,92]"
"c_6115","m",241.01,8,12,156.32,84.69,0,43,"(41,46]"
"c_6116","f",680.3199999999999,10,22,58.36,64.32,557.6400000000001,29,"[17,31]"
"c_6117","m",172.3,6,36,33.14,139.16,0,63,"(54,92]"
"c_6118","f",586.7700000000001,26,5,184.49,402.28000000000003,0,74,"(54,92]"
"c_6119","f",892.5100000000002,29,2,163.82999999999998,728.6800000000002,0,56,"(54,92]"
"c_612","m",457.68000000000006,19,8,212.82999999999998,244.85000000000002,0,54,"(46,54]"
"c_6120","f",135.87,3,3,108.87999999999998,26.99,0,17,"[17,31]"
"c_6121","m",59.06,5,66,35.07,23.99,0,61,"(54,92]"
"c_6122","f",35.97,2,244,35.97,0,0,53,"(46,54]"
"c_6123","m",687.6700000000002,28,5,148.82999999999998,481.8500000000001,56.99,67,"(54,92]"
"c_6124","m",583.9400000000002,24,54,364.0800000000001,219.85999999999999,0,35,"(31,37]"
"c_6125","m",209.89000000000001,8,2,81.52000000000001,128.37,0,53,"(46,54]"
"c_6126","f",929.9400000000004,22,21,548.47,381.47,0,32,"(31,37]"
"c_6127","m",467.1300000000001,22,16,128.95999999999998,338.1700000000001,0,63,"(54,92]"
"c_6128","m",323.21999999999997,12,26,269.96,53.260000000000005,0,35,"(31,37]"
"c_6129","m",1558.7100000000005,50,1,993.3500000000001,565.3600000000001,0,32,"(31,37]"
"c_613","m",634.5500000000001,31,26,216.00000000000003,366.29,52.26,52,"(46,54]"
"c_6130","m",179.35999999999999,6,93,89.31,90.05,0,77,"(54,92]"
"c_6131","m",104.97999999999999,2,90,11.4,39.59,53.99,26,"[17,31]"
"c_6132","m",284.3900000000001,10,72,242.19000000000005,42.2,0,37,"(31,37]"
"c_6133","m",332.48,8,20,68.15,101.1,163.23000000000002,17,"[17,31]"
"c_6134","m",557.0300000000001,26,26,119.75999999999998,437.2700000000001,0,53,"(46,54]"
"c_6135","m",523.7200000000001,13,43,353.1000000000001,112.62999999999998,57.99,46,"(41,46]"
"c_6136","m",366.03999999999996,15,5,68.67,297.37,0,69,"(54,92]"
"c_6137","m",211.14000000000001,7,35,66.22,144.92000000000002,0,57,"(54,92]"
"c_6138","m",132.57999999999998,5,20,38,94.58,0,59,"(54,92]"
"c_6139","m",680.4200000000001,8,21,20.97,103.59999999999998,555.85,20,"[17,31]"
"c_614","m",255.60000000000005,11,17,104.71,150.89000000000001,0,54,"(46,54]"
"c_6140","m",659.9900000000001,10,53,0,74.38,585.61,28,"[17,31]"
"c_6141","f",445.01000000000005,14,29,353.0500000000001,91.96,0,39,"(37,41]"
"c_6142","m",201.46,8,5,127.56,73.9,0,43,"(41,46]"
"c_6143","f",98.49,4,18,67.49,31,0,68,"(54,92]"
"c_6144","m",1073.17,38,12,250.22,822.9500000000002,0,51,"(46,54]"
"c_6145","m",52.81,2,25,22.119999999999997,30.689999999999998,0,48,"(46,54]"
"c_6146","m",610.7800000000001,18,0,330.95000000000005,279.83000000000004,0,40,"(37,41]"
"c_6147","m",146.10999999999999,4,40,38.230000000000004,107.88,0,52,"(46,54]"
"c_6148","f",213.14000000000001,5,173,124.18999999999998,88.95,0,38,"(37,41]"
"c_6149","m",200.79999999999998,2,24,0,95.85,104.94999999999999,17,"[17,31]"
"c_615","m",695.16,33,1,151.53999999999996,543.6200000000001,0,51,"(46,54]"
"c_6150","m",136.25,6,22,52.260000000000005,83.99,0,54,"(46,54]"
"c_6151","m",1122.5100000000004,39,3,756.2100000000003,366.3,0,38,"(37,41]"
"c_6152","f",1027.67,43,5,306.5800000000001,721.0900000000001,0,69,"(54,92]"
"c_6153","f",331.43,9,3,234.57000000000005,96.86,0,48,"(46,54]"
"c_6154","f",460.57,12,62,210.10000000000005,189.51000000000002,60.96,89,"(54,92]"
"c_6155","f",202.8,8,3,67.76,135.04000000000002,0,75,"(54,92]"
"c_6156","m",576.1,18,1,111.19999999999999,400.91,63.99,69,"(54,92]"
"c_6157","m",335.2800000000001,12,19,240.12000000000003,95.16,0,49,"(46,54]"
"c_6158","m",1054.26,11,48,24.61,66.16,963.49,17,"[17,31]"
"c_6159","m",937.2800000000003,39,7,242.06000000000006,695.2200000000001,0,63,"(54,92]"
"c_616","f",72.24,5,33,46.19,26.05,0,52,"(46,54]"
"c_6160","f",556.1200000000001,18,41,341.41,173.4,41.31,47,"(46,54]"
"c_6161","f",245.81,7,11,196.82999999999998,48.98,0,41,"(37,41]"
"c_6162","m",31.979999999999997,2,168,31.979999999999997,0,0,61,"(54,92]"
"c_6163","f",629.0800000000002,28,3,167.70000000000005,417.3900000000001,43.99,51,"(46,54]"
"c_6164","m",593.8700000000001,32,1,223.10999999999999,370.76,0,53,"(46,54]"
"c_6165","f",424.78000000000003,20,19,162.75,262.03000000000003,0,70,"(54,92]"
"c_6166","m",184.96,3,106,0,20.99,163.97,24,"[17,31]"
"c_6167","f",182.21,8,4,40.44,141.76999999999998,0,72,"(54,92]"
"c_6168","f",1199.2900000000004,38,0,781.1100000000002,418.18000000000006,0,44,"(41,46]"
"c_6169","f",485.35,10,4,197.12000000000003,171.67,116.56,49,"(46,54]"
"c_617","m",1016.5900000000003,29,15,826.4000000000001,146.84,43.35,43,"(41,46]"
"c_6170","f",353.4100000000001,11,56,244.48000000000005,108.92999999999999,0,47,"(46,54]"
"c_6171","m",912.3600000000001,33,6,505.74000000000007,352.63,53.99,38,"(37,41]"
"c_6172","m",961.25,32,0,561.2600000000001,399.99,0,35,"(31,37]"
"c_6173","m",1182.77,22,8,0,212.29000000000005,970.4800000000001,23,"[17,31]"
"c_6174","f",111.08999999999999,2,59,0,32.099999999999994,78.99,17,"[17,31]"
"c_6175","f",518.21,15,17,276.31,150.91,90.99,33,"(31,37]"
"c_6176","m",696.82,8,64,76.89999999999999,97.72999999999999,522.1899999999999,22,"[17,31]"
"c_6177","m",70.75999999999999,3,148,24.509999999999998,46.25,0,65,"(54,92]"
"c_6178","f",159.2,10,0,85.13,74.07,0,53,"(46,54]"
"c_6179","m",189.65999999999997,5,89,125.57,64.08999999999999,0,47,"(46,54]"
"c_618","m",1099.42,39,15,309.62,789.8000000000001,0,53,"(46,54]"
"c_6180","m",771.0000000000003,21,11,384.7900000000001,386.2100000000001,0,64,"(54,92]"
"c_6181","f",46.51,3,64,17.759999999999998,28.75,0,58,"(54,92]"
"c_6182","f",1201.2200000000005,43,24,644.1000000000001,557.1199999999999,0,43,"(41,46]"
"c_6183","m",136.53,4,191,55.44,81.09,0,34,"(31,37]"
"c_6184","m",185.59,6,29,73.15,112.43999999999998,0,62,"(54,92]"
"c_6185","m",1262.9300000000003,41,0,797.8600000000004,465.07000000000005,0,37,"(31,37]"
"c_6186","m",171.94,7,1,129.64999999999998,42.28999999999999,0,40,"(37,41]"
"c_6187","m",945.6300000000002,37,9,236.48000000000002,645.1600000000002,63.99,80,"(54,92]"
"c_6188","m",518.9400000000002,26,23,141.68000000000004,377.2600000000001,0,80,"(54,92]"
"c_6189","f",1142.8200000000004,36,3,761.9200000000002,380.9000000000001,0,37,"(31,37]"
"c_619","m",511.8000000000001,23,0,129.09999999999997,382.70000000000005,0,82,"(54,92]"
"c_6190","m",324.30000000000007,10,9,191.02999999999997,133.26999999999998,0,39,"(37,41]"
"c_6191","m",62.83,1,146,0,0,62.83,22,"[17,31]"
"c_6192","f",451.15000000000003,9,27,181.49000000000004,206.83,62.83,68,"(54,92]"
"c_6193","f",812.9300000000001,9,46,0,17.99,794.94,22,"[17,31]"
"c_6194","f",388.0200000000001,13,12,99.2,288.82,0,73,"(54,92]"
"c_6195","f",787.0900000000001,12,48,163.04,301.32000000000005,322.73,17,"[17,31]"
"c_6196","f",330.8500000000001,9,4,209.26000000000002,121.59,0,34,"(31,37]"
"c_6197","m",550.4800000000002,17,17,374.2400000000001,176.24,0,36,"(31,37]"
"c_6198","f",71.35,3,199,0,71.35,0,29,"[17,31]"
"c_6199","f",520.2100000000002,22,2,114.88,405.3300000000001,0,51,"(46,54]"
"c_62","f",663.75,12,25,0,164.79999999999998,498.95,25,"[17,31]"
"c_620","f",339.55,5,38,0,27.99,311.56,17,"[17,31]"
"c_6200","m",26.93,1,154,0,26.93,0,64,"(54,92]"
"c_6201","f",666.0999999999999,30,17,233.59000000000003,362.52000000000004,69.99,61,"(54,92]"
"c_6202","f",1171.3900000000003,20,7,78.16,292.31,800.92,18,"[17,31]"
"c_6203","m",201.66000000000003,8,8,76.15,125.50999999999998,0,58,"(54,92]"
"c_6204","m",573.8300000000002,20,4,472.6400000000001,101.19,0,31,"[17,31]"
"c_6205","f",423.1700000000001,13,16,270.49,152.68,0,37,"(31,37]"
"c_6206","f",937.8299999999999,16,15,41.14,157.42999999999998,739.26,24,"[17,31]"
"c_6207","m",88.86,1,45,9.31,79.55,0,65,"(54,92]"
"c_6208","f",247.22,9,111,115.28999999999999,131.93,0,39,"(37,41]"
"c_6209","m",366.37,10,53,115.29999999999998,193.07999999999998,57.99,44,"(41,46]"
"c_621","m",289.45,4,132,0,45.01,244.44,28,"[17,31]"
"c_6210","f",409.41,21,24,67.47,341.94,0,65,"(54,92]"
"c_6211","f",115.97,3,117,0,13.99,101.98,21,"[17,31]"
"c_6212","m",443.91,8,68,12.99,33.19,397.73,26,"[17,31]"
"c_6213","m",109.50999999999998,8,16,28.169999999999998,81.33999999999999,0,50,"(46,54]"
"c_6214","f",1210.1900000000003,39,8,771.6300000000002,438.56000000000006,0,42,"(41,46]"
"c_6215","f",235.91000000000003,3,110,45.75,21.18,168.98,27,"[17,31]"
"c_6216","f",624.65,10,139,30.479999999999997,191.93,402.24,24,"[17,31]"
"c_6217","m",529.21,8,14,44.60999999999999,114.38999999999999,370.21000000000004,21,"[17,31]"
"c_6218","f",335.63000000000005,5,11,98.42999999999999,237.20000000000002,0,34,"(31,37]"
"c_6219","f",77.56999999999998,7,56,38.800000000000004,38.77,0,65,"(54,92]"
"c_622","f",1471.5900000000001,45,1,865.7600000000003,605.8300000000002,0,33,"(31,37]"
"c_6220","f",152.72,8,16,63.76,88.96,0,65,"(54,92]"
"c_6221","m",627.3299999999999,8,46,73.19,218.24,335.9,19,"[17,31]"
"c_6222","m",429.05999999999995,12,52,355.58,73.47999999999999,0,35,"(31,37]"
"c_6223","m",251.25,11,29,154.82999999999998,96.42,0,59,"(54,92]"
"c_6224","m",65.71,1,208,0,23.2,42.51,18,"[17,31]"
"c_6225","m",556.9000000000001,37,5,194.36000000000004,362.54,0,76,"(54,92]"
"c_6226","f",186.82,7,12,86.02,100.8,0,42,"(41,46]"
"c_6227","m",213.38,3,179,27.759999999999998,16.65,168.97,20,"[17,31]"
"c_6228","f",850.46,15,3,61.190000000000005,195.57999999999998,593.69,23,"[17,31]"
"c_6229","m",427.71,8,18,56.17999999999999,77.88999999999999,293.64,22,"[17,31]"
"c_623","f",1023.5500000000002,14,8,47.99,176.02,799.5400000000001,20,"[17,31]"
"c_6230","f",883.7400000000001,39,8,240.01000000000005,643.73,0,57,"(54,92]"
"c_6231","f",918.21,14,10,108.65000000000002,233.68,575.8799999999999,24,"[17,31]"
"c_6232","m",57.74000000000001,2,26,47.44,10.3,0,44,"(41,46]"
"c_6233","f",142.91,4,0,52.27,25.79,64.85,67,"(54,92]"
"c_6234","m",223.08,7,35,90.78000000000002,132.29999999999998,0,87,"(54,92]"
"c_6235","f",566.0000000000001,22,17,130.76,435.24000000000007,0,70,"(54,92]"
"c_6236","f",579.99,16,5,382.81000000000006,197.18,0,45,"(41,46]"
"c_6237","f",103.78999999999999,2,60,0,11.99,91.8,17,"[17,31]"
"c_6238","f",302.87000000000006,10,80,63.28,188.6,50.99,53,"(46,54]"
"c_6239","f",268.54,7,23,58.68,154.07,55.79,28,"[17,31]"
"c_624","m",1020.0100000000002,34,7,740.2600000000001,279.75,0,41,"(37,41]"
"c_6240","f",415.1300000000001,13,0,228.15,186.98000000000002,0,40,"(37,41]"
"c_6241","f",693.1500000000002,24,45,212.79000000000002,434.05000000000007,46.31,65,"(54,92]"
"c_6242","f",1200.85,17,4,0,147.25,1053.6,22,"[17,31]"
"c_6243","f",60.18000000000001,3,92,60.18000000000001,0,0,48,"(46,54]"
"c_6244","f",230.82999999999998,3,2,4.89,46.81999999999999,179.12,27,"[17,31]"
"c_6245","m",116.85999999999999,3,47,20.07,96.78999999999999,0,76,"(54,92]"
"c_6246","f",348.54,6,14,15.61,75.53,257.4,26,"[17,31]"
"c_6247","m",40.59,1,97,0,40.59,0,17,"[17,31]"
"c_6248","f",477.9300000000002,17,1,276.4200000000001,201.51,0,33,"(31,37]"
"c_6249","f",1666.1100000000001,58,3,1112.2100000000005,553.9000000000001,0,41,"(37,41]"
"c_625","f",347.82,4,68,0,0,347.82,29,"[17,31]"
"c_6250","f",179.68,8,12,78.82,100.85999999999999,0,52,"(46,54]"
"c_6251","f",293.2,9,6,61.92,231.28,0,63,"(54,92]"
"c_6252","m",176.99,6,23,74.1,102.89,0,44,"(41,46]"
"c_6253","f",1268.2100000000005,44,8,857.9600000000002,410.25,0,35,"(31,37]"
"c_6254","f",165.63,8,31,49.67,115.96,0,55,"(54,92]"
"c_6255","m",199.48000000000002,7,50,113.46999999999998,86.00999999999999,0,48,"(46,54]"
"c_6256","m",23.259999999999998,1,273,23.259999999999998,0,0,47,"(46,54]"
"c_6257","f",283.18000000000006,10,3,199.87000000000006,83.31,0,33,"(31,37]"
"c_6258","f",790.3500000000001,25,8,523.72,266.63,0,41,"(37,41]"
"c_6259","m",847.7700000000002,20,4,632.3800000000002,215.39000000000004,0,30,"[17,31]"
"c_626","f",1001.5800000000004,33,9,782.5900000000001,218.99,0,31,"[17,31]"
"c_6260","m",499.70000000000005,11,124,0,182.70000000000002,317,22,"[17,31]"
"c_6261","m",55.980000000000004,2,75,45.269999999999996,10.71,0,55,"(54,92]"
"c_6262","f",418.12000000000006,14,28,302.04,116.07999999999998,0,49,"(46,54]"
"c_6263","m",181.76999999999998,6,27,77.05000000000001,104.71999999999998,0,43,"(41,46]"
"c_6264","m",1009.25,11,18,0,0,1009.25,23,"[17,31]"
"c_6265","f",224.98000000000002,8,34,138.2,86.77999999999999,0,41,"(37,41]"
"c_6266","f",1387.9299999999998,44,1,880.7900000000004,437.1500000000001,69.99,38,"(37,41]"
"c_6267","f",443.10000000000014,6,39,139.57999999999998,303.52000000000004,0,26,"[17,31]"
"c_6268","m",1033.9600000000003,30,8,751.6900000000003,282.27,0,30,"[17,31]"
"c_6269","f",342.93,6,15,53.22,129.94,159.77,28,"[17,31]"
"c_627","f",888.3900000000002,21,19,473.31000000000006,415.08,0,49,"(46,54]"
"c_6270","m",332.71000000000015,10,12,226.01000000000005,106.69999999999999,0,43,"(41,46]"
"c_6271","m",244.89,9,38,59.510000000000005,185.38,0,59,"(54,92]"
"c_6272","m",939.5100000000002,40,8,195.3,744.2100000000003,0,58,"(54,92]"
"c_6273","f",209.75000000000003,12,66,52.290000000000006,157.46,0,65,"(54,92]"
"c_6274","m",195.98000000000002,9,30,51.760000000000005,144.22,0,72,"(54,92]"
"c_6275","f",940.1000000000001,15,12,11.54,192.83,735.73,17,"[17,31]"
"c_6276","m",325.11,2,112,0,0,325.11,17,"[17,31]"
"c_6277","f",368.45000000000005,6,40,30.22,105.3,232.93,17,"[17,31]"
"c_6278","f",407.16,7,0,22.97,110.36,273.83,26,"[17,31]"
"c_6279","f",702.0000000000003,21,9,272.56,429.44000000000005,0,53,"(46,54]"
"c_628","m",1286.4699999999998,39,17,866.9200000000003,419.55000000000007,0,30,"[17,31]"
"c_6280","f",409.67,13,28,130.63,184.44,94.6,54,"(46,54]"
"c_6281","f",340.1100000000001,10,27,173.41,166.7,0,62,"(54,92]"
"c_6282","f",133.39999999999998,4,61,63.43,69.97,0,64,"(54,92]"
"c_6283","f",44.89999999999999,3,38,24.07,20.83,0,53,"(46,54]"
"c_6284","f",476.29000000000013,23,14,139.09999999999997,337.19000000000005,0,65,"(54,92]"
"c_6285","f",761.6500000000003,25,4,514.0900000000001,247.56000000000003,0,30,"[17,31]"
"c_6286","f",43.99,1,300,0,0,43.99,23,"[17,31]"
"c_6287","f",244.53,6,1,119.61,124.91999999999999,0,42,"(41,46]"
"c_6288","f",422.28000000000003,18,24,62.11,360.1700000000001,0,60,"(54,92]"
"c_6289","m",1484.5200000000002,46,1,918.8300000000003,565.69,0,42,"(41,46]"
"c_629","f",469.1200000000001,8,45,110.68999999999998,184.58,173.85,17,"[17,31]"
"c_6290","f",324.04,21,13,130.73,193.31,0,67,"(54,92]"
"c_6291","f",240.30999999999997,8,48,191.15,49.16,0,41,"(37,41]"
"c_6292","m",24.24,1,297,0,24.24,0,29,"[17,31]"
"c_6293","m",110.07,4,75,59.08999999999999,50.980000000000004,0,77,"(54,92]"
"c_6294","f",712.7200000000001,11,37,32.97,184.43999999999997,495.31,23,"[17,31]"
"c_6295","f",411.6400000000001,14,23,191.39,220.25,0,33,"(31,37]"
"c_6296","m",88.27999999999999,2,26,24.6,63.68,0,56,"(54,92]"
"c_6297","f",567.27,15,12,219.75000000000003,277.53000000000003,69.99,52,"(46,54]"
"c_6298","f",1320.24,42,15,765.82,554.4200000000001,0,38,"(37,41]"
"c_6299","f",271.87000000000006,11,0,173.79000000000002,98.08,0,45,"(41,46]"
"c_63","m",403.6400000000001,10,0,80.14,261.25,62.25,65,"(54,92]"
"c_630","m",528.83,25,1,216.77,312.06,0,63,"(54,92]"
"c_6300","m",403.1800000000001,22,22,115.31999999999998,287.86,0,56,"(54,92]"
"c_6301","f",266.9800000000001,7,16,148.66,66.06,52.26,41,"(37,41]"
"c_6302","m",302.86,10,18,184.07,118.78999999999998,0,30,"[17,31]"
"c_6303","m",969.9800000000002,34,2,575.14,394.84000000000003,0,49,"(46,54]"
"c_6304","f",914.9400000000006,32,26,589.5100000000002,325.43,0,39,"(37,41]"
"c_6305","f",749.94,8,6,25.98,86.14999999999999,637.8100000000001,19,"[17,31]"
"c_6306","f",218.55,12,45,93.90999999999998,124.64,0,51,"(46,54]"
"c_6307","m",877.17,27,12,518.86,358.30999999999995,0,35,"(31,37]"
"c_6308","f",156.21,8,31,91.77,64.44,0,64,"(54,92]"
"c_6309","m",398.35,17,5,51.43,346.92,0,62,"(54,92]"
"c_631","f",648.6800000000001,31,6,121.45999999999998,527.22,0,54,"(46,54]"
"c_6310","m",301.54,4,67,43.88,10.86,246.8,23,"[17,31]"
"c_6311","f",823.6500000000001,39,0,216.40000000000003,548.1100000000001,59.14,52,"(46,54]"
"c_6312","f",192.81000000000003,13,23,81.77,111.03999999999999,0,54,"(46,54]"
"c_6313","m",249.86,8,30,182.04999999999998,67.81,0,45,"(41,46]"
"c_6314","f",344.63000000000005,9,11,254.85000000000005,89.78,0,38,"(37,41]"
"c_6315","f",801.4900000000001,9,36,0,105.55,695.94,29,"[17,31]"
"c_6316","m",1282.3500000000006,33,1,638.9900000000004,487.37,155.99,37,"(31,37]"
"c_6317","m",632.6200000000001,27,3,212.11000000000004,420.51,0,65,"(54,92]"
"c_6318","m",185.64000000000001,5,74,45.260000000000005,79.39,60.99,59,"(54,92]"
"c_6319","f",149.64999999999998,8,3,59.6,90.05,0,53,"(46,54]"
"c_632","m",1792.840000000001,56,0,1247.860000000001,544.98,0,39,"(37,41]"
"c_6320","m",552.56,6,2,17.99,95.56,439.01,29,"[17,31]"
"c_6321","m",306.50000000000006,13,8,42.690000000000005,205.82000000000002,57.99,58,"(54,92]"
"c_6322","m",720.1000000000003,34,5,195.41000000000003,524.69,0,51,"(46,54]"
"c_6323","f",60.52999999999999,3,251,27.689999999999998,32.839999999999996,0,26,"[17,31]"
"c_6324","m",461.82000000000005,25,11,145.93,315.89000000000004,0,65,"(54,92]"
"c_6325","m",405.95,8,54,40.84,187.56,177.55,19,"[17,31]"
"c_6326","m",145.56,7,39,27.76,117.79999999999998,0,63,"(54,92]"
"c_6327","f",576.5000000000002,24,7,143.42,433.08000000000004,0,67,"(54,92]"
"c_6328","m",1135.1000000000004,40,6,756.8300000000003,378.27000000000004,0,45,"(41,46]"
"c_6329","f",331.1700000000001,14,4,66.12,265.04999999999995,0,68,"(54,92]"
"c_633","m",1054.8000000000002,28,2,637.4000000000002,417.40000000000003,0,31,"[17,31]"
"c_6330","f",422.90000000000003,16,5,229.50000000000006,193.39999999999998,0,34,"(31,37]"
"c_6331","m",1311.6900000000005,39,19,985.4000000000003,326.29,0,42,"(41,46]"
"c_6332","f",183.67,5,29,153.67999999999998,29.99,0,43,"(41,46]"
"c_6333","m",1103.7100000000003,25,8,504.50000000000006,497.70000000000005,101.51,37,"(31,37]"
"c_6334","m",836.2700000000002,29,2,638.1700000000002,198.10000000000002,0,41,"(37,41]"
"c_6335","f",195.72,3,129,23.990000000000002,104.16,67.57,26,"[17,31]"
"c_6336","m",587.2200000000003,19,1,470.1900000000001,117.03,0,42,"(41,46]"
"c_6337","m",1528.8699999999997,17,5,8.99,171.49,1348.3899999999999,17,"[17,31]"
"c_6338","f",96.57,4,30,52.59,43.98,0,35,"(31,37]"
"c_6339","m",62.38,3,16,35.39,26.99,0,35,"(31,37]"
"c_634","f",1708.6599999999999,57,0,1072.71,566.9600000000002,68.99,42,"(41,46]"
"c_6340","m",582.7600000000002,25,32,409.35000000000014,173.41000000000003,0,36,"(31,37]"
"c_6341","m",251.67,6,5,109.81,141.85999999999999,0,46,"(41,46]"
"c_6342","f",286.71000000000004,12,36,226.74000000000004,59.97,0,45,"(41,46]"
"c_6343","f",505.01000000000005,23,0,407.2700000000001,97.73999999999998,0,39,"(37,41]"
"c_6344","m",921.3900000000003,29,15,567.3700000000003,354.02000000000004,0,42,"(41,46]"
"c_6345","m",448.2300000000001,14,14,296.08,152.15,0,30,"[17,31]"
"c_6346","m",1053.11,15,38,20.98,157.22000000000003,874.91,17,"[17,31]"
"c_6347","m",277.32000000000005,10,21,196.21000000000004,81.11,0,35,"(31,37]"
"c_6348","m",558.97,7,6,25.97,61.64,471.36,20,"[17,31]"
"c_6349","f",495.7400000000001,15,26,355.44000000000005,140.29999999999998,0,30,"[17,31]"
"c_635","m",162.41,8,26,49.31,113.09999999999998,0,53,"(46,54]"
"c_6350","f",100.6,8,19,45.49,55.11,0,67,"(54,92]"
"c_6351","f",242.71,10,31,145.55999999999997,97.14999999999999,0,36,"(31,37]"
"c_6352","m",213.55,7,71,153.55,60,0,34,"(31,37]"
"c_6353","f",333.16,16,25,269.1000000000001,64.06,0,38,"(37,41]"
"c_6354","f",410.13000000000005,8,15,98.22999999999998,138.35,173.55,29,"[17,31]"
"c_6355","f",247.57999999999998,8,31,184.72999999999996,62.849999999999994,0,32,"(31,37]"
"c_6356","f",536.0200000000001,23,4,119.96999999999998,416.05,0,72,"(54,92]"
"c_6357","m",424.7000000000001,19,14,213.06000000000006,211.64,0,81,"(54,92]"
