client_id,sex,Montant,Fréquence,Récence,Prix_Categ0,Prix_Categ1,Prix_Categ2,Age
c_5574,m,1442.99,14,62,51.15,74.51,1317.33,17
c_5575,f,482.22,8,34,60.35,107.95,313.92,27
c_5576,m,161.1,4,48,96.12,64.98,0.0,47
c_5577,m,1071.61,43,0,763.03,308.58,0.0,31
c_5578,m,386.98,16,6,107.12,279.86,0.0,68
c_5579,m,775.47,7,35,16.0,117.13,642.34,28
c_558,m,778.68,11,5,0.0,198.16,580.52,17
c_5580,f,362.02,10,79,178.5,183.52,0.0,43
c_5581,f,445.98,16,20,117.98,328.0,0.0,65
c_5582,m,354.8,4,73,88.33,65.95,200.52,26
c_5583,m,155.89,2,23,20.65,94.25,40.99,29
c_5584,f,1275.91,38,2,843.46,432.45,0.0,37
c_5585,m,344.35,12,27,84.31,260.04,0.0,67
c_5586,f,220.05,11,9,57.0,163.05,0.0,81
c_5587,f,138.06,4,117,138.06,0.0,0.0,44
c_5588,f,298.04,9,97,93.6,204.44,0.0,77
c_5589,f,1101.09,16,0,95.99,128.75,876.35,19
c_559,f,350.31,18,5,134.92,215.39,0.0,68
c_5590,m,871.38,18,5,441.0,223.8,206.58,37
c_5591,f,609.06,30,19,150.14,458.92,0.0,59
c_5592,m,389.66,10,7,247.35,142.31,0.0,32
c_5593,f,29.98,1,304,12.99,16.99,0.0,56
c_5594,f,505.29,15,41,376.01,129.28,0.0,46
c_5595,f,576.03,12,8,44.68,126.23,405.12,18
c_5596,m,215.2,8,7,19.61,195.59,0.0,58
c_5597,m,687.42,11,45,61.11,127.99,498.32,18
c_5598,f,126.54,2,21,63.4,63.14,0.0,21
c_5599,m,536.18,22,16,126.06,353.08,57.04,67
c_56,f,1131.97,29,22,609.22,459.39,63.36,40
c_560,m,122.71,6,130,74.54,48.17,0.0,33
c_5600,m,966.58,34,8,603.97,362.61,0.0,33
c_5601,f,687.92,36,4,230.99,456.93,0.0,59
c_5602,m,1888.2,61,8,1125.1,763.1,0.0,32
c_5603,f,1190.29,36,10,794.13,396.16,0.0,47
c_5604,f,240.23,9,10,111.9,128.33,0.0,84
c_5605,f,236.61,13,29,68.42,168.19,0.0,52
c_5606,f,111.35,8,72,54.95,56.4,0.0,62
c_5607,m,254.6,12,9,100.81,153.79,0.0,71
c_5608,m,287.76,7,1,229.82,57.94,0.0,48
c_5609,m,1382.69,45,1,945.47,437.22,0.0,40
c_561,f,748.78,12,4,19.14,43.98,685.66,22
c_5610,m,963.21,23,0,455.73,262.01,245.47,36
c_5611,m,307.36,9,43,200.32,107.04,0.0,36
c_5612,f,951.72,11,0,85.7,263.67,602.35,19
c_5613,f,769.32,38,1,188.19,513.56,67.57,51
c_5614,f,379.77,18,0,160.42,219.35,0.0,79
c_5615,f,480.4,15,42,322.49,157.91,0.0,41
c_5616,f,798.15,15,2,69.42,190.15,538.58,21
c_5617,m,64.85,1,260,0.0,0.0,64.85,28
c_5618,f,601.14,19,1,73.25,457.9,69.99,68
c_5619,f,514.78,24,2,119.07,395.71,0.0,68
c_562,m,701.31,20,2,535.74,165.57,0.0,47
c_5620,m,201.86,3,142,31.88,0.0,169.98,24
c_5621,m,1298.06,43,6,763.27,534.79,0.0,31
c_5622,f,313.24,17,14,108.01,205.23,0.0,52
c_5623,f,312.25,4,21,0.0,14.99,297.26,17
c_5624,m,163.22,7,63,134.41,28.81,0.0,49
c_5625,m,232.47,11,7,80.18,152.29,0.0,79
c_5626,m,417.55,16,16,96.58,320.97,0.0,82
c_5627,f,1270.01,12,1,152.69,199.89,917.43,24
c_5628,m,585.03,25,6,171.93,413.1,0.0,65
c_5629,m,716.84,37,13,287.74,429.1,0.0,56
c_563,f,734.87,10,74,91.01,178.01,465.85,19
c_5630,f,848.95,9,23,0.0,27.8,821.15,22
c_5631,f,387.13,10,12,253.93,133.2,0.0,43
c_5632,m,85.19,5,15,20.81,64.38,0.0,65
c_5633,f,279.58,8,2,77.2,148.39,53.99,35
c_5634,f,554.39,12,11,97.84,161.37,295.18,29
c_5635,f,314.05,5,68,0.0,26.99,287.06,24
c_5636,f,1350.7,37,9,912.01,375.86,62.83,32
c_5637,f,124.08,5,21,87.1,36.98,0.0,87
c_5638,m,523.65,17,0,368.0,155.65,0.0,31
c_5639,m,1427.82,53,13,920.35,507.47,0.0,46
c_564,m,369.48,9,28,247.12,122.36,0.0,36
c_5641,f,168.96,3,135,15.99,22.99,129.98,29
c_5642,f,967.26,29,6,570.61,349.66,46.99,30
c_5643,f,972.31,47,5,249.9,722.41,0.0,53
c_5644,m,159.97,5,2,94.39,65.58,0.0,38
c_5645,f,1008.04,16,2,82.07,182.43,743.54,17
c_5646,f,183.69,5,18,71.82,111.87,0.0,73
c_5647,f,534.59,27,17,155.72,378.87,0.0,64
c_5648,m,375.66,6,69,36.78,46.08,292.8,17
c_5649,f,161.98,2,79,0.0,0.0,161.98,17
c_565,m,483.78,12,23,284.09,199.69,0.0,42
c_5650,m,416.1,9,2,219.59,196.51,0.0,47
c_5651,m,345.07,14,2,58.12,286.95,0.0,57
c_5652,f,498.96,19,8,142.55,287.42,68.99,54
c_5653,f,927.44,30,1,689.6,237.84,0.0,44
c_5654,m,652.99,33,8,160.34,492.65,0.0,55
c_5655,f,583.26,29,10,207.64,375.62,0.0,72
c_5656,f,434.57,7,10,98.46,196.13,139.98,17
c_5657,f,39.33,3,28,6.3,33.03,0.0,65
c_5658,f,344.56,10,31,184.42,160.14,0.0,40
c_5659,f,261.92,8,8,38.96,44.29,178.67,20
c_566,m,633.9,16,25,392.22,241.68,0.0,39
c_5660,f,713.58,22,0,399.25,314.33,0.0,44
c_5661,f,199.22,8,37,109.82,89.4,0.0,52
c_5662,f,1383.82,17,38,0.0,196.74,1187.08,23
c_5663,f,1251.4,42,7,795.06,456.34,0.0,37
c_5664,f,244.4,5,23,41.77,101.65,100.98,24
c_5665,m,335.3,6,14,128.31,144.16,62.83,33
c_5666,m,326.84,5,54,0.0,29.99,296.85,19
c_5667,f,146.87,7,13,39.6,107.27,0.0,67
c_5668,f,303.82,5,21,0.0,83.34,220.48,29
c_5669,f,90.13,6,35,56.48,33.65,0.0,66
c_567,f,462.08,9,18,64.86,129.26,267.96,17
c_5670,f,651.06,22,2,408.87,242.19,0.0,33
c_5671,f,308.32,12,37,163.52,144.8,0.0,40
c_5672,f,885.06,44,5,395.66,489.4,0.0,52
c_5673,f,432.79,8,21,112.28,175.27,145.24,17
c_5674,m,1842.18,61,2,1188.62,653.56,0.0,33
c_5675,m,879.55,45,19,257.7,621.85,0.0,52
c_5676,f,145.44,5,102,105.65,39.79,0.0,32
c_5677,m,513.08,25,34,174.33,338.75,0.0,64
c_5678,m,76.8,4,17,41.27,35.53,0.0,63
c_5679,f,146.07,4,37,5.29,73.21,67.57,27
c_568,m,467.04,6,35,50.62,107.31,309.11,26
c_5680,m,1413.21,44,3,844.85,568.36,0.0,49
c_5681,f,548.05,24,15,104.02,444.03,0.0,56
c_5682,m,635.74,35,0,394.71,241.03,0.0,78
c_5683,m,659.83,10,18,35.99,130.25,493.59,29
c_5684,m,526.67,20,24,103.48,423.19,0.0,59
c_5685,m,775.91,21,19,413.68,362.23,0.0,31
c_5686,f,219.27,3,2,40.55,42.98,135.74,22
c_5687,m,324.12,7,0,115.01,166.92,42.19,79
c_5688,m,492.84,8,15,37.78,171.07,283.99,24
c_5689,m,1303.33,42,4,866.88,436.45,0.0,42
c_569,f,807.47,13,11,28.72,203.63,575.12,27
c_5690,f,412.68,4,79,30.06,61.24,321.38,17
c_5691,m,820.22,14,39,123.94,193.8,502.48,18
c_5692,m,43.54,3,151,24.94,18.6,0.0,55
c_5693,m,383.84,14,5,143.01,240.83,0.0,51
c_5694,f,1063.87,33,21,651.8,412.07,0.0,39
c_5695,f,484.35,8,6,0.0,72.06,412.29,28
c_5696,m,251.16,9,6,13.56,237.6,0.0,59
c_5697,m,390.81,18,7,310.73,80.08,0.0,33
c_5698,f,307.68,8,14,223.24,84.44,0.0,34
c_5699,f,431.3,22,25,137.24,294.06,0.0,68
c_57,f,535.09,10,32,151.61,314.49,68.99,60
c_570,f,533.34,16,4,291.09,242.25,0.0,43
c_5700,f,321.68,5,123,0.0,0.0,321.68,26
c_5701,f,409.31,18,3,148.89,260.42,0.0,68
c_5702,m,523.17,19,25,322.46,200.71,0.0,33
c_5703,f,631.87,7,24,66.65,146.03,419.19,21
c_5704,m,285.42,6,31,84.3,201.12,0.0,53
c_5705,m,638.6,14,1,462.52,176.08,0.0,35
c_5706,m,74.64,2,246,45.66,28.98,0.0,32
c_5707,f,400.35,12,22,324.21,76.14,0.0,31
c_5708,f,515.33,6,128,8.07,113.5,393.76,20
c_5709,f,705.04,12,11,0.0,85.44,619.6,29
c_571,f,1319.95,39,0,715.94,604.01,0.0,37
c_5710,f,251.07,3,117,27.84,14.99,208.24,18
c_5711,f,488.65,22,13,129.73,358.92,0.0,55
c_5712,f,772.84,29,23,468.04,304.8,0.0,45
c_5713,m,278.49,7,13,194.21,84.28,0.0,40
c_5714,f,529.56,25,28,380.41,149.15,0.0,49
c_5715,m,264.32,4,96,0.0,62.35,201.97,25
c_5716,f,1570.52,19,59,104.79,140.14,1325.59,17
c_5717,m,263.71,11,20,195.38,68.33,0.0,42
c_5718,m,497.19,18,24,352.32,144.87,0.0,44
c_5719,m,1523.24,46,6,850.05,619.2,53.99,38
c_572,m,1777.42,57,5,1252.73,524.69,0.0,47
c_5720,f,914.34,43,2,250.68,663.66,0.0,56
c_5721,m,75.98,2,61,0.0,20.99,54.99,19
c_5722,m,302.93,8,4,232.97,69.96,0.0,42
c_5723,f,244.79,7,5,127.18,117.61,0.0,46
c_5724,f,306.37,5,61,0.0,75.71,230.66,24
c_5725,m,1574.09,51,13,869.22,549.12,155.75,46
c_5726,f,418.8,16,11,289.61,129.19,0.0,43
c_5727,m,635.85,28,0,193.75,391.11,50.99,52
c_5728,f,335.26,5,49,51.14,102.41,181.71,24
c_5729,m,382.74,15,3,77.13,305.61,0.0,50
c_573,f,300.17,20,0,101.77,198.4,0.0,50
c_5730,m,314.5,13,25,79.3,235.2,0.0,57
c_5731,f,36.88,1,269,18.89,17.99,0.0,34
c_5732,m,299.4,8,0,201.59,97.81,0.0,43
c_5733,m,383.78,13,2,295.4,88.38,0.0,47
c_5734,f,277.97,3,17,0.0,10.99,266.98,17
c_5735,f,162.47,3,67,97.62,0.0,64.85,25
c_5736,f,897.23,16,2,164.16,330.69,402.38,26
c_5737,m,1367.21,50,4,966.2,401.01,0.0,40
c_5738,m,644.63,22,16,355.6,289.03,0.0,45
c_5739,m,1256.53,20,14,76.79,253.82,925.92,28
c_574,m,516.88,25,2,104.24,412.64,0.0,52
c_5740,f,226.98,2,116,0.0,0.0,226.98,17
c_5741,f,647.25,32,1,241.75,405.5,0.0,61
c_5742,f,438.33,16,6,259.8,178.53,0.0,31
c_5743,f,182.67,8,54,128.27,54.4,0.0,44
c_5744,f,37.82,2,244,13.99,23.83,0.0,62
c_5745,f,678.24,21,57,561.93,116.31,0.0,47
c_5746,m,308.55,12,57,231.12,77.43,0.0,39
c_5747,m,127.4,3,89,0.0,17.24,110.16,18
c_5748,f,405.27,6,54,0.0,57.26,348.01,23
c_5749,m,149.85,4,25,22.54,127.31,0.0,17
c_575,f,466.47,12,44,315.64,150.83,0.0,49
c_5750,m,467.88,27,18,211.8,256.08,0.0,77
c_5751,f,93.74,4,23,28.62,65.12,0.0,46
c_5752,m,140.95,4,67,90.86,50.09,0.0,40
c_5753,m,218.01,11,29,59.18,158.83,0.0,73
c_5754,m,693.36,9,28,0.0,88.12,605.24,29
c_5755,m,557.59,20,6,374.51,183.08,0.0,31
c_5756,f,797.16,27,35,178.86,549.31,68.99,59
c_5757,m,476.52,7,30,3.23,78.28,395.01,25
c_5758,m,204.03,6,125,151.06,52.97,0.0,43
c_5759,m,1202.53,42,1,777.65,424.88,0.0,31
c_576,f,538.47,23,1,132.91,405.56,0.0,65
c_5760,f,633.36,19,5,411.04,222.32,0.0,44
c_5761,f,223.38,10,12,65.02,158.36,0.0,65
c_5762,f,927.24,27,2,617.74,309.5,0.0,33
c_5763,m,309.83,12,10,216.05,93.78,0.0,37
c_5764,f,278.28,6,41,41.53,79.9,156.85,18
c_5765,m,309.54,14,4,106.36,203.18,0.0,69
c_5766,m,67.7,4,20,22.01,45.69,0.0,61
c_5767,f,808.31,30,34,503.16,305.15,0.0,42
c_5768,f,183.29,9,3,55.54,127.75,0.0,53
c_5769,m,122.54,7,28,30.9,91.64,0.0,56
c_577,m,541.28,31,2,211.98,329.3,0.0,92
c_5770,f,696.23,19,32,417.23,279.0,0.0,44
c_5771,m,198.95,4,189,7.99,41.98,148.98,25
c_5772,m,1500.06,46,35,947.29,552.77,0.0,46
c_5773,m,985.92,12,15,67.09,84.21,834.62,27
c_5774,m,70.33,3,52,54.34,15.99,0.0,24
c_5775,f,91.98,5,9,47.18,44.8,0.0,72
c_5776,m,432.59,17,5,298.54,134.05,0.0,43
c_5777,f,642.17,7,61,40.05,54.5,547.62,23
c_5778,f,397.24,12,27,287.99,109.25,0.0,43
c_5779,m,376.44,5,3,0.0,17.99,358.45,21
c_578,m,373.77,15,24,94.44,279.33,0.0,79
c_5780,m,339.01,13,4,67.68,188.34,82.99,71
c_5781,f,408.34,10,22,241.74,166.6,0.0,76
c_5782,f,1125.47,35,9,761.86,363.61,0.0,46
c_5783,m,165.56,6,27,65.85,99.71,0.0,53
c_5784,f,90.5,4,0,15.92,74.58,0.0,68
c_5785,f,540.37,17,10,281.3,259.07,0.0,38
c_5786,f,515.84,8,17,0.0,63.36,452.48,19
c_5787,f,898.78,25,8,614.2,284.58,0.0,35
c_5788,m,144.05,9,37,61.34,82.71,0.0,71
c_5789,m,453.1,8,25,154.33,298.77,0.0,82
c_579,m,1144.84,34,5,715.61,429.23,0.0,42
c_5790,f,1337.29,45,1,924.08,413.21,0.0,37
c_5791,m,380.32,5,40,0.0,0.0,380.32,21
c_5792,m,320.87,10,49,197.3,123.57,0.0,30
c_5793,f,108.16,2,212,51.74,56.42,0.0,61
c_5794,f,335.14,20,12,115.65,219.49,0.0,63
c_5795,f,342.73,17,45,60.11,282.62,0.0,66
c_5796,m,461.29,15,14,235.28,158.02,67.99,36
c_5797,m,1359.63,47,0,860.52,499.11,0.0,38
c_5798,m,302.03,15,22,207.76,94.27,0.0,43
c_5799,f,689.06,33,2,186.56,443.36,59.14,59
c_58,f,550.78,12,53,0.0,179.98,370.8,18
c_580,m,1638.12,52,2,1084.41,553.71,0.0,33
c_5800,f,1837.02,21,0,104.0,178.55,1554.47,17
c_5801,f,256.52,14,2,107.44,149.08,0.0,53
c_5802,m,169.38,6,38,58.96,110.42,0.0,22
c_5803,f,389.54,13,6,133.03,256.51,0.0,52
c_5804,f,171.29,4,18,90.06,81.23,0.0,43
c_5805,m,719.15,35,1,256.4,462.75,0.0,67
c_5806,m,168.26,4,70,101.26,67.0,0.0,43
c_5807,m,207.77,4,46,0.0,86.17,121.6,22
c_5808,m,599.14,14,23,71.73,360.52,166.89,64
c_5809,m,114.5,3,21,59.26,55.24,0.0,44
c_581,m,579.05,10,84,0.0,132.58,446.47,17
c_5810,m,84.05,5,78,33.37,50.68,0.0,55
c_5811,f,157.5,5,9,39.54,117.96,0.0,42
c_5812,m,189.77,4,116,121.8,67.97,0.0,31
c_5813,f,659.89,26,0,446.12,213.77,0.0,45
c_5814,m,454.79,6,133,79.85,128.71,246.23,24
c_5815,f,962.2,36,13,676.49,285.71,0.0,37
c_5816,m,30.99,1,40,0.0,30.99,0.0,57
c_5817,m,996.14,8,10,0.0,125.58,870.56,20
c_5818,f,477.62,17,10,352.9,124.72,0.0,43
c_5819,f,874.74,26,19,575.1,299.64,0.0,30
c_582,f,225.19,11,5,130.16,95.03,0.0,80
c_5820,f,246.78,5,79,145.08,101.7,0.0,85
c_5821,f,200.73,8,27,148.82,51.91,0.0,46
c_5822,m,1161.3,42,17,911.43,249.87,0.0,49
c_5823,m,333.95,13,22,35.93,255.54,42.48,67
c_5824,f,281.32,6,175,0.0,40.16,241.16,25
c_5825,f,1082.59,15,9,28.5,231.43,822.66,29
c_5826,f,649.17,9,26,74.23,208.4,366.54,26
c_5827,f,577.28,23,6,366.8,210.48,0.0,42
c_5828,f,391.74,6,40,8.32,70.45,312.97,23
c_5829,f,16.07,1,172,16.07,0.0,0.0,32
c_583,f,603.61,10,31,31.86,198.73,373.02,17
c_5830,m,421.29,5,17,37.52,66.31,317.46,23
c_5831,f,56.57,1,17,15.37,41.2,0.0,47
c_5832,m,241.43,9,21,202.5,38.93,0.0,44
c_5833,f,880.06,28,11,514.24,365.82,0.0,34
c_5834,f,816.97,34,3,270.23,497.13,49.61,62
c_5835,f,1648.16,55,4,1129.19,518.97,0.0,30
c_5836,f,453.91,13,2,297.06,114.37,42.48,47
c_5837,f,121.26,7,80,46.95,74.31,0.0,61
c_5838,f,63.92,3,76,53.13,10.79,0.0,67
c_5839,m,175.17,9,83,30.96,144.21,0.0,58
c_584,f,261.02,4,34,24.78,17.99,218.25,17
c_5840,f,391.56,19,6,108.4,283.16,0.0,53
c_5841,m,1419.44,20,5,17.25,188.95,1213.24,25
c_5842,f,834.22,30,0,530.51,303.71,0.0,34
c_5843,f,433.21,16,8,256.87,176.34,0.0,33
c_5844,m,244.66,10,19,149.85,94.81,0.0,38
c_5845,f,668.25,8,6,21.59,47.98,598.68,21
c_5846,f,280.49,5,97,78.93,97.57,103.99,17
c_5847,m,543.34,12,7,235.39,250.96,56.99,39
c_5848,m,1360.52,13,6,163.08,231.64,965.8,25
c_5849,f,925.17,15,31,0.0,121.6,803.57,18
c_585,f,1198.1,49,0,950.1,248.0,0.0,34
c_5850,m,375.35,16,8,122.77,252.58,0.0,66
c_5851,f,167.0,5,64,139.54,27.46,0.0,42
c_5852,m,492.25,16,0,253.16,239.09,0.0,41
c_5853,m,306.0,10,63,72.03,186.98,46.99,66
c_5854,f,144.16,5,27,46.13,98.03,0.0,54
c_5855,m,420.48,20,9,145.69,274.79,0.0,56
c_5856,f,267.09,12,3,91.07,176.02,0.0,55
c_5857,f,214.69,4,19,46.95,63.76,103.98,18
c_5858,m,562.08,15,20,331.08,231.0,0.0,37
c_5859,f,325.39,11,12,224.62,100.77,0.0,41
c_586,m,117.88,5,57,58.69,59.19,0.0,31
c_5860,m,267.21,9,14,176.07,91.14,0.0,49
c_5861,f,690.25,20,70,447.96,242.29,0.0,43
c_5862,f,139.14,6,14,105.16,33.98,0.0,32
c_5863,f,557.41,14,7,151.9,346.37,59.14,67
c_5864,f,1187.72,35,2,808.87,378.85,0.0,35
c_5865,m,326.54,3,145,0.0,36.82,289.72,25
c_5866,f,447.63,11,2,118.77,217.88,110.98,61
c_5867,m,1463.07,48,1,1098.93,364.14,0.0,34
c_5868,m,952.76,35,16,646.43,306.33,0.0,49
c_5869,f,976.05,35,12,205.83,770.22,0.0,69
c_587,m,13.59,1,0,13.59,0.0,0.0,28
c_5870,f,435.62,11,19,220.03,215.59,0.0,37
c_5871,m,60.98,2,161,11.99,0.0,48.99,24
c_5872,f,155.75,4,19,70.86,84.89,0.0,57
c_5873,m,128.45,3,55,87.96,40.49,0.0,34
c_5874,f,526.06,19,5,95.98,430.08,0.0,58
c_5875,f,429.01,15,13,307.08,121.93,0.0,42
c_5876,m,516.22,18,19,200.74,315.48,0.0,63
c_5877,m,90.39,4,193,51.38,39.01,0.0,56
c_5878,f,246.69,5,40,24.98,50.97,170.74,21
c_5879,f,493.94,16,2,291.3,123.65,78.99,34
c_588,m,971.2,34,11,648.07,323.13,0.0,40
c_5880,m,1378.45,47,3,954.66,423.79,0.0,42
c_5881,f,122.8,4,50,0.0,53.81,68.99,22
c_5882,f,296.13,8,3,236.54,59.59,0.0,45
c_5883,f,767.95,28,6,505.36,262.59,0.0,31
c_5884,m,1068.21,19,13,46.81,193.71,827.69,20
c_5885,f,314.56,8,3,225.15,89.41,0.0,34
c_5886,f,627.76,30,23,166.14,461.62,0.0,52
c_5887,f,115.07,7,15,21.06,94.01,0.0,52
c_5888,m,166.65,8,9,56.86,109.79,0.0,75
c_5889,f,281.34,9,85,60.52,220.82,0.0,50
c_589,m,854.32,10,0,32.2,103.06,719.06,17
c_5890,m,561.51,24,7,92.51,469.0,0.0,64
c_5891,f,268.71,13,35,56.7,212.01,0.0,63
c_5892,m,776.3,22,3,502.61,273.69,0.0,44
c_5893,f,143.74,4,22,41.78,101.96,0.0,67
c_5894,m,1284.54,39,16,867.93,416.61,0.0,46
c_5895,m,1138.5,54,15,327.5,706.24,104.76,50
c_5896,f,488.56,16,1,324.02,164.54,0.0,36
c_5897,m,377.36,6,2,64.14,94.64,218.58,17
c_5898,m,1829.39,62,2,1138.85,690.54,0.0,30
c_5899,m,960.79,12,35,97.99,249.59,613.21,25
c_59,m,738.28,19,3,477.9,213.39,46.99,45
c_590,f,232.41,9,14,172.54,59.87,0.0,37
c_5900,f,680.84,8,35,0.0,13.65,667.19,18
c_5901,m,252.83,5,23,57.55,91.22,104.06,23
c_5902,f,650.38,10,10,234.33,288.07,127.98,17
c_5903,f,448.2,2,123,0.0,0.0,448.2,25
c_5904,m,303.51,6,19,140.39,114.13,48.99,51
c_5905,f,280.7,5,31,73.9,72.56,134.24,17
c_5906,m,225.39,7,2,160.23,65.16,0.0,46
c_5907,f,1042.69,31,0,735.15,307.54,0.0,30
c_5908,m,855.71,32,1,163.75,535.97,155.99,57
c_5909,f,128.88,6,128,90.39,38.49,0.0,43
c_591,f,1202.73,35,8,873.68,329.05,0.0,48
c_5910,f,324.79,26,14,159.08,165.71,0.0,54
c_5911,f,1219.82,41,29,795.66,424.16,0.0,47
c_5912,f,241.32,8,38,209.09,32.23,0.0,40
c_5913,f,124.44,6,18,67.23,57.21,0.0,38
c_5914,f,1181.8,13,28,0.0,82.49,1099.31,20
c_5915,m,320.67,6,16,82.37,191.31,46.99,55
c_5916,m,855.64,9,52,9.23,154.03,692.38,17
c_5917,m,392.63,9,3,256.82,135.81,0.0,44
c_5918,m,256.99,6,9,62.55,137.45,56.99,24
c_5919,f,15.98,2,102,15.98,0.0,0.0,66
c_592,f,398.25,13,1,162.74,188.52,46.99,39
c_5920,f,142.2,7,22,31.1,111.1,0.0,55
c_5921,m,1656.47,58,2,1132.78,523.69,0.0,43
c_5922,m,1915.15,65,3,1297.77,617.38,0.0,44
c_5923,m,318.64,13,17,173.97,144.67,0.0,41
c_5924,f,1057.05,35,3,671.67,385.38,0.0,39
c_5925,m,215.9,5,66,117.01,98.89,0.0,84
c_5926,m,477.0,27,22,168.93,308.07,0.0,66
c_5927,m,1043.05,13,43,26.64,89.04,927.37,26
c_5928,m,275.02,11,51,107.29,167.73,0.0,52
c_5929,m,268.24,7,98,160.31,107.93,0.0,37
c_593,m,121.59,5,8,20.03,101.56,0.0,63
c_5930,m,140.95,2,44,0.0,0.0,140.95,25
c_5931,f,43.73,1,179,0.0,43.73,0.0,22
c_5932,f,944.16,41,1,274.27,669.89,0.0,59
c_5933,f,478.97,14,25,296.48,182.49,0.0,37
c_5934,m,1139.76,13,15,77.94,229.72,832.1,28
c_5935,f,1445.48,53,0,857.01,588.47,0.0,43
c_5936,m,187.61,9,21,66.82,120.79,0.0,60
c_5937,f,118.98,2,87,0.0,0.0,118.98,21
c_5938,m,703.61,22,23,359.7,343.91,0.0,45
c_5939,f,999.04,13,12,37.69,220.34,741.01,25
c_594,f,155.93,10,102,45.68,110.25,0.0,69
c_5940,f,1551.52,56,0,1083.35,468.17,0.0,43
c_5941,m,771.81,29,8,187.89,513.93,69.99,70
c_5942,f,900.4,9,6,91.79,91.47,717.14,17
c_5943,f,239.58,8,58,54.09,185.49,0.0,61
c_5944,m,403.97,13,67,113.98,289.99,0.0,71
c_5945,f,287.85,10,6,127.54,160.31,0.0,44
c_5946,f,349.48,4,89,86.4,48.07,215.01,18
c_5947,m,116.59,9,3,52.35,64.24,0.0,63
c_5948,m,1663.76,55,1,911.37,752.39,0.0,36
c_5949,m,1503.34,46,10,943.65,559.69,0.0,36
c_595,f,601.24,21,12,111.87,489.37,0.0,65
c_5950,f,1215.97,40,0,821.19,394.78,0.0,34
c_5951,m,142.9,3,144,29.41,56.5,56.99,39
c_5952,f,368.76,17,12,107.9,260.86,0.0,62
c_5953,m,1733.93,50,0,1348.6,385.33,0.0,35
c_5954,m,616.62,35,3,184.3,432.32,0.0,79
c_5955,m,802.21,32,5,467.91,334.3,0.0,48
c_5956,f,244.72,4,142,37.5,13.99,193.23,20
c_5957,m,566.83,21,9,374.1,192.73,0.0,42
c_5958,m,384.99,6,21,86.21,298.78,0.0,21
c_5959,f,207.92,4,54,77.84,130.08,0.0,25
c_596,m,713.49,8,0,0.0,167.19,546.3,19
c_5960,m,963.01,33,10,631.66,331.35,0.0,35
c_5961,f,443.76,22,4,176.66,267.1,0.0,59
c_5962,f,13.99,1,117,0.0,13.99,0.0,24
c_5963,f,213.77,4,43,38.38,24.06,151.33,17
c_5964,f,286.46,9,5,150.25,136.21,0.0,81
c_5965,m,202.81,12,16,98.46,104.35,0.0,82
c_5966,f,21.98,2,29,21.98,0.0,0.0,70
c_5967,f,149.74,1,298,0.0,0.0,149.74,18
c_5968,f,772.46,22,6,567.16,205.3,0.0,33
c_5969,m,778.28,29,1,232.42,490.99,54.87,56
c_597,m,121.66,3,71,0.0,25.48,96.18,17
c_5970,f,430.2,16,35,264.98,165.22,0.0,40
c_5971,m,182.93,4,14,69.57,113.36,0.0,59
c_5972,f,404.06,9,4,211.72,192.34,0.0,47
c_5973,m,142.74,1,185,14.74,43.98,84.02,53
c_5974,m,846.52,38,5,263.75,582.77,0.0,63
c_5975,m,440.22,8,35,189.6,46.63,203.99,42
c_5976,f,479.31,11,6,229.46,249.85,0.0,33
c_5977,f,1409.89,46,0,1001.62,408.27,0.0,39
c_5978,m,1077.15,32,4,698.3,378.85,0.0,35
c_5979,f,114.65,3,153,48.42,66.23,0.0,17
c_598,m,284.26,10,31,132.4,70.87,80.99,56
c_5980,m,1009.76,11,81,0.0,108.48,901.28,17
c_5981,f,703.24,19,19,430.14,273.1,0.0,47
c_5982,f,304.43,8,41,152.05,90.13,62.25,35
c_5983,f,553.4,22,12,233.22,320.18,0.0,61
c_5984,f,1131.1,39,2,862.3,268.8,0.0,38
c_5985,f,814.33,40,2,257.52,556.81,0.0,86
c_5986,f,396.78,17,7,67.71,329.07,0.0,78
c_5987,f,254.51,7,14,120.62,133.89,0.0,37
c_5988,f,197.53,7,22,127.9,69.63,0.0,40
c_5989,m,833.32,39,2,264.9,504.43,63.99,50
c_599,m,365.87,4,20,37.06,95.27,233.54,22
c_5990,f,444.3,7,33,0.0,156.41,287.89,25
c_5991,f,352.47,16,23,111.15,195.01,46.31,63
c_5992,f,114.2,5,10,43.22,70.98,0.0,63
c_5993,f,1703.78,48,2,1051.89,651.89,0.0,37
c_5994,m,661.39,10,99,41.32,97.42,522.65,17
c_5995,f,999.13,10,29,154.53,260.82,583.78,29
c_5996,f,228.42,5,17,145.02,83.4,0.0,40
c_5997,f,713.46,29,3,241.4,403.07,68.99,53
c_5998,m,138.37,9,48,55.83,82.54,0.0,68
c_5999,m,894.95,9,47,0.0,149.73,745.22,17
c_6,f,981.64,12,50,0.0,221.32,760.32,17
c_60,f,943.33,27,9,602.78,340.55,0.0,37
c_600,m,329.14,3,5,5.16,84.51,239.47,26
c_6000,f,137.43,5,27,14.44,122.99,0.0,84
c_6001,f,975.6,14,25,9.67,209.23,756.7,28
c_6002,f,443.6,10,32,53.74,172.04,217.82,25
c_6003,f,1205.43,40,9,785.08,420.35,0.0,41
c_6004,m,176.99,7,21,60.98,116.01,0.0,56
